code,fullplan,cnt,FastRequest,NormalRequest,extra
node_04_A,"[('node_04_A', 'node_16_A')]",1,814,0,1.0
node_04_A,"[('node_04_A', 'node_01_C')]",1,754,0,1.0
node_04_A,"[('node_04_A', 'node_18_A')]",1,236,0,1.0
node_04_A,"[('node_04_A', 'node_18_C')]",1,57,0,1.0
node_04_A,"[('node_04_A', 'node_12_C')]",1,869,0,1.0
node_04_A,"[('node_04_A', 'node_22_A')]",1,1270,0,1.0
node_04_A,"[('node_04_A', 'node_07_C')]",1,920,0,1.0
node_04_A,"[('node_04_A', 'node_11_B')]",1,591,0,1.0
node_04_A,"[('node_04_A', 'node_01_B')]",1,725,0,1.0
node_04_A,"[('node_04_A', 'node_13_C')]",1,111,0,1.0
node_04_A,"[('node_04_A', 'node_22_B')]",1,291,0,1.0
node_04_A,"[('node_04_A', 'node_12_A')]",1,1108,0,1.0
node_04_A,"[('node_04_A', 'node_10_A')]",1,437,0,1.0
node_04_A,"[('node_04_A', 'node_03_B')]",1,383,0,1.0
node_04_A,"[('node_04_A', 'node_23_C')]",1,955,0,1.0
node_04_A,"[('node_04_A', 'node_16_B')]",1,1071,0,1.0
node_04_A,"[('node_04_A', 'node_21_A')]",1,385,0,1.0
node_04_A,"[('node_04_A', 'node_24_B')]",1,34,0,1.0
node_04_A,"[('node_04_A', 'node_24_B')]",1,0,134,1.0
node_04_A,"[('node_04_A', 'node_09_C')]",1,679,0,1.0
node_04_A,"[('node_04_A', 'node_13_A')]",1,388,0,1.0
node_04_A,"[('node_04_A', 'node_19_A')]",1,309,0,1.0
node_04_A,"[('node_04_A', 'node_01_A')]",1,713,0,1.0
node_04_A,"[('node_04_A', 'node_19_B')]",1,81,0,1.0
node_04_A,"[('node_04_A', 'node_17_B')]",1,602,0,1.0
node_04_A,"[('node_04_A', 'node_05_C')]",1,423,0,1.0
node_04_A,"[('node_04_A', 'node_08_A')]",1,656,0,1.0
node_04_A,"[('node_04_A', 'node_26_A')]",1,662,0,1.0
node_04_A,"[('node_04_A', 'node_11_C')]",1,761,0,1.0
node_04_A,"[('node_04_A', 'node_06_C')]",1,138,0,1.0
node_04_A,"[('node_04_A', 'node_25_C')]",1,617,0,1.0
node_04_A,"[('node_04_A', 'node_26_B')]",1,252,0,1.0
node_04_A,"[('node_04_A', 'node_18_B')]",1,77,0,1.0
node_04_A,"[('node_04_A', 'node_09_B')]",1,1027,0,1.0
node_04_A,"[('node_04_A', 'node_15_A')]",1,606,0,1.0
node_04_A,"[('node_04_A', 'node_17_C')]",1,583,0,1.0
node_04_A,"[('node_04_A', 'node_23_B')]",1,416,0,1.0
node_04_A,"[('node_04_A', 'node_06_A')]",1,500,0,1.0
node_04_A,"[('node_04_A', 'node_13_B')]",1,256,0,1.0
node_04_A,"[('node_04_A', 'node_26_C')]",1,572,0,1.0
node_04_A,"[('node_04_A', 'node_10_C')]",1,213,0,1.0
node_04_A,"[('node_04_A', 'node_25_A')]",1,876,0,1.0
node_04_A,"[('node_04_A', 'node_14_A')]",1,1189,0,1.0
node_04_A,"[('node_04_A', 'node_19_C')]",1,46,0,1.0
node_04_A,"[('node_04_A', 'node_16_C')]",1,396,0,1.0
node_04_A,"[('node_04_A', 'node_20_A')]",1,578,0,1.0
node_04_A,"[('node_04_A', 'node_21_B')]",1,484,0,1.0
node_04_A,"[('node_04_A', 'node_15_B')]",1,1100,0,1.0
node_04_A,"[('node_04_A', 'node_17_A')]",1,280,0,1.0
node_04_A,"[('node_04_A', 'node_20_C')]",1,1293,0,1.0
node_04_A,"[('node_04_A', 'node_02_A')]",1,994,0,1.0
node_04_A,"[('node_04_A', 'node_21_C')]",1,533,0,1.0
node_04_A,"[('node_04_A', 'node_25_B')]",1,1213,0,1.0
node_04_A,"[('node_04_A', 'node_06_B')]",1,620,0,1.0
node_04_A,"[('node_04_A', 'node_08_C')]",1,361,0,1.0
node_04_A,"[('node_04_A', 'node_10_B')]",1,355,0,1.0
node_04_A,"[('node_04_A', 'node_09_A')]",1,833,0,1.0
node_04_A,"[('node_04_A', 'node_03_A')]",1,444,0,1.0
node_04_A,"[('node_04_A', 'node_22_C')]",1,362,0,1.0
node_04_B,"[('node_04_B', 'node_12_A')]",1,0,17275,0.0
node_04_B,"[('node_04_B', 'node_23_C')]",1,0,24938,0.0
node_04_B,"[('node_04_B', 'node_02_C')]",1,0,48802,0.0
node_04_B,"[('node_04_B', 'node_16_B')]",1,0,14146,0.0
node_04_B,"[('node_04_B', 'node_27_C')]",1,0,77779,0.0
node_04_B,"[('node_04_B', 'node_09_A')]",1,0,16977,0.0
node_04_B,"[('node_04_B', 'node_09_C')]",1,0,20918,0.0
node_04_B,"[('node_04_B', 'node_02_B')]",1,0,28904,0.0
node_04_B,"[('node_04_B', 'node_20_B')]",1,0,27749,0.0
node_04_B,"[('node_04_B', 'node_05_C')]",1,0,12931,0.0
node_04_B,"[('node_04_B', 'node_08_A')]",1,0,11923,0.0
node_04_B,"[('node_04_B', 'node_11_C')]",1,0,19184,0.0
node_04_B,"[('node_04_B', 'node_09_B')]",1,0,30067,0.0
node_04_B,"[('node_04_B', 'node_23_A')]",1,0,37148,0.0
node_04_B,"[('node_04_B', 'node_14_A')]",1,0,14526,0.0
node_04_B,"[('node_04_B', 'node_20_A')]",1,0,11679,0.0
node_04_B,"[('node_04_B', 'node_15_B')]",1,0,13663,0.0
node_04_B,"[('node_04_B', 'node_12_B')]",1,0,30209,0.0
node_04_B,"[('node_04_B', 'node_20_C')]",1,0,22109,0.0
node_04_B,"[('node_04_B', 'node_05_B')]",1,0,49598,0.0
node_04_B,"[('node_04_B', 'node_02_A')]",1,0,20934,0.0
node_04_B,"[('node_04_B', 'node_06_B')]",1,0,18668,0.0
node_04_B,"[('node_04_B', 'node_26_A')]",1,0,11669,0.0
node_04_B,"[('node_04_B', 'node_11_A')]",1,0,22650,0.0
node_04_B,"[('node_04_B', 'node_08_B')]",1,0,46630,0.0
node_04_B,"[('node_04_B', 'node_14_B')]",1,13604,0,0.0
node_04_B,"[('node_04_B', 'node_14_B')]",1,0,76587,0.0
node_04_B,"[('node_04_B', 'node_14_C')]",1,0,20833,0.0
node_04_B,"[('node_04_B', 'node_27_A')]",1,0,36878,0.0
node_04_B,"[('node_04_B', 'node_01_C')]",1,0,15572,0.0
node_04_B,"[('node_04_B', 'node_26_C')]",1,0,16920,0.0
node_04_B,"[('node_04_B', 'node_12_C')]",1,0,23654,0.0
node_04_B,"[('node_04_B', 'node_22_A')]",1,0,25695,0.0
node_04_B,"[('node_04_B', 'node_07_C')]",1,0,17646,0.0
node_04_B,"[('node_04_B', 'node_11_B')]",1,0,14991,0.0
node_04_B,"[('node_04_B', 'node_01_B')]",1,0,16376,0.0
node_04_B,"[('node_04_B', 'node_27_B')]",1,0,87260,0.0
node_04_B,"[('node_04_B', 'node_15_C')]",1,0,11855,0.0
node_04_B,"[('node_04_B', 'node_12_A')]",1,2635,0,1.0
node_04_B,"[('node_04_B', 'node_03_B')]",1,523,0,1.0
node_04_B,"[('node_04_B', 'node_23_C')]",1,2254,0,1.0
node_04_B,"[('node_04_B', 'node_16_B')]",1,2105,0,1.0
node_04_B,"[('node_04_B', 'node_09_A')]",1,1673,0,1.0
node_04_B,"[('node_04_B', 'node_24_B')]",1,39,0,1.0
node_04_B,"[('node_04_B', 'node_24_B')]",1,0,105,1.0
node_04_B,"[('node_04_B', 'node_09_C')]",1,1366,0,1.0
node_04_B,"[('node_04_B', 'node_13_A')]",1,889,0,1.0
node_04_B,"[('node_04_B', 'node_19_A')]",1,512,0,1.0
node_04_B,"[('node_04_B', 'node_01_A')]",1,1584,0,1.0
node_04_B,"[('node_04_B', 'node_19_B')]",1,87,0,1.0
node_04_B,"[('node_04_B', 'node_24_A')]",1,134,0,1.0
node_04_B,"[('node_04_B', 'node_24_A')]",1,0,163,1.0
node_04_B,"[('node_04_B', 'node_05_C')]",1,995,0,1.0
node_04_B,"[('node_04_B', 'node_08_A')]",1,1408,0,1.0
node_04_B,"[('node_04_B', 'node_11_C')]",1,1779,0,1.0
node_04_B,"[('node_04_B', 'node_06_C')]",1,254,0,1.0
node_04_B,"[('node_04_B', 'node_25_C')]",1,586,0,1.0
node_04_B,"[('node_04_B', 'node_18_B')]",1,111,0,1.0
node_04_B,"[('node_04_B', 'node_09_B')]",1,2260,0,1.0
node_04_B,"[('node_04_B', 'node_15_A')]",1,1631,0,1.0
node_04_B,"[('node_04_B', 'node_17_C')]",1,914,0,1.0
node_04_B,"[('node_04_B', 'node_23_B')]",1,960,0,1.0
node_04_B,"[('node_04_B', 'node_06_A')]",1,899,0,1.0
node_04_B,"[('node_04_B', 'node_13_B')]",1,599,0,1.0
node_04_B,"[('node_04_B', 'node_10_C')]",1,487,0,1.0
node_04_B,"[('node_04_B', 'node_25_A')]",1,1052,0,1.0
node_04_B,"[('node_04_B', 'node_10_A')]",1,967,0,1.0
node_04_B,"[('node_04_B', 'node_14_A')]",1,2506,0,1.0
node_04_B,"[('node_04_B', 'node_19_C')]",1,38,0,1.0
node_04_B,"[('node_04_B', 'node_16_C')]",1,809,0,1.0
node_04_B,"[('node_04_B', 'node_20_A')]",1,1230,0,1.0
node_04_B,"[('node_04_B', 'node_21_A')]",1,760,0,1.0
node_04_B,"[('node_04_B', 'node_21_B')]",1,830,0,1.0
node_04_B,"[('node_04_B', 'node_15_B')]",1,3054,0,1.0
node_04_B,"[('node_04_B', 'node_17_A')]",1,429,0,1.0
node_04_B,"[('node_04_B', 'node_20_C')]",1,2551,0,1.0
node_04_B,"[('node_04_B', 'node_02_A')]",1,2296,0,1.0
node_04_B,"[('node_04_B', 'node_21_C')]",1,838,0,1.0
node_04_B,"[('node_04_B', 'node_25_B')]",1,1198,0,1.0
node_04_B,"[('node_04_B', 'node_17_B')]",1,954,0,1.0
node_04_B,"[('node_04_B', 'node_06_B')]",1,1292,0,1.0
node_04_B,"[('node_04_B', 'node_08_C')]",1,850,0,1.0
node_04_B,"[('node_04_B', 'node_26_A')]",1,1372,0,1.0
node_04_B,"[('node_04_B', 'node_10_B')]",1,870,0,1.0
node_04_B,"[('node_04_B', 'node_03_A')]",1,710,0,1.0
node_04_B,"[('node_04_B', 'node_26_B')]",1,605,0,1.0
node_04_B,"[('node_04_B', 'node_22_C')]",1,698,0,1.0
node_04_B,"[('node_04_B', 'node_03_C')]",1,559,0,1.0
node_04_B,"[('node_04_B', 'node_07_B')]",1,783,0,1.0
node_04_B,"[('node_04_B', 'node_24_C')]",1,36,0,1.0
node_04_B,"[('node_04_B', 'node_24_C')]",1,0,67,1.0
node_04_B,"[('node_04_B', 'node_14_C')]",1,3079,0,1.0
node_04_B,"[('node_04_B', 'node_16_A')]",1,1766,0,1.0
node_04_B,"[('node_04_B', 'node_01_C')]",1,1606,0,1.0
node_04_B,"[('node_04_B', 'node_18_A')]",1,388,0,1.0
node_04_B,"[('node_04_B', 'node_18_C')]",1,86,0,1.0
node_04_B,"[('node_04_B', 'node_26_C')]",1,1573,0,1.0
node_04_B,"[('node_04_B', 'node_12_C')]",1,2345,0,1.0
node_04_B,"[('node_04_B', 'node_22_A')]",1,2636,0,1.0
node_04_B,"[('node_04_B', 'node_07_C')]",1,1509,0,1.0
node_04_B,"[('node_04_B', 'node_11_B')]",1,1628,0,1.0
node_04_B,"[('node_04_B', 'node_01_B')]",1,1606,0,1.0
node_04_B,"[('node_04_B', 'node_13_C')]",1,270,0,1.0
node_04_B,"[('node_04_B', 'node_22_B')]",1,528,0,1.0
node_04_C,"[('node_04_C', 'node_22_A')]",1,0,3507,0.0
node_04_C,"[('node_04_C', 'node_07_C')]",1,0,2505,0.0
node_04_C,"[('node_04_C', 'node_11_B')]",1,0,2471,0.0
node_04_C,"[('node_04_C', 'node_15_C')]",1,0,1794,0.0
node_04_C,"[('node_04_C', 'node_12_A')]",1,0,2679,0.0
node_04_C,"[('node_04_C', 'node_06_B')]",1,0,2850,0.0
node_04_C,"[('node_04_C', 'node_02_C')]",1,0,9108,0.0
node_04_C,"[('node_04_C', 'node_27_C')]",1,0,13606,0.0
node_04_C,"[('node_04_C', 'node_09_A')]",1,0,2771,0.0
node_04_C,"[('node_04_C', 'node_09_C')]",1,0,3558,0.0
node_04_C,"[('node_04_C', 'node_08_B')]",1,0,6991,0.0
node_04_C,"[('node_04_C', 'node_14_B')]",1,1840,0,0.0
node_04_C,"[('node_04_C', 'node_14_B')]",1,0,13431,0.0
node_04_C,"[('node_04_C', 'node_01_A')]",1,0,1890,0.0
node_04_C,"[('node_04_C', 'node_05_C')]",1,0,2004,0.0
node_04_C,"[('node_04_C', 'node_27_A')]",1,0,6109,0.0
node_04_C,"[('node_04_C', 'node_08_A')]",1,0,1915,0.0
node_04_C,"[('node_04_C', 'node_01_C')]",1,0,2307,0.0
node_04_C,"[('node_04_C', 'node_11_C')]",1,0,3462,0.0
node_04_C,"[('node_04_C', 'node_09_B')]",1,0,4744,0.0
node_04_C,"[('node_04_C', 'node_27_B')]",1,0,14418,0.0
node_04_C,"[('node_04_C', 'node_23_A')]",1,0,5571,0.0
node_04_C,"[('node_04_C', 'node_23_C')]",1,0,3845,0.0
node_04_C,"[('node_04_C', 'node_16_B')]",1,0,1887,0.0
node_04_C,"[('node_04_C', 'node_14_A')]",1,0,2139,0.0
node_04_C,"[('node_04_C', 'node_20_A')]",1,0,1853,0.0
node_04_C,"[('node_04_C', 'node_02_B')]",1,0,4491,0.0
node_04_C,"[('node_04_C', 'node_15_B')]",1,0,2261,0.0
node_04_C,"[('node_04_C', 'node_12_B')]",1,0,4900,0.0
node_04_C,"[('node_04_C', 'node_20_B')]",1,0,4312,0.0
node_04_C,"[('node_04_C', 'node_20_C')]",1,0,3728,0.0
node_04_C,"[('node_04_C', 'node_05_B')]",1,0,7938,0.0
node_04_C,"[('node_04_C', 'node_02_A')]",1,0,2984,0.0
node_04_C,"[('node_04_C', 'node_11_A')]",1,0,4002,0.0
node_04_C,"[('node_04_C', 'node_14_C')]",1,0,3235,0.0
node_04_C,"[('node_04_C', 'node_26_C')]",1,0,2513,0.0
node_04_C,"[('node_04_C', 'node_12_C')]",1,0,3673,0.0
node_04_C,"[('node_04_C', 'node_22_A')]",1,307,0,1.0
node_04_C,"[('node_04_C', 'node_07_C')]",1,240,0,1.0
node_04_C,"[('node_04_C', 'node_11_B')]",1,217,0,1.0
node_04_C,"[('node_04_C', 'node_01_B')]",1,236,0,1.0
node_04_C,"[('node_04_C', 'node_12_A')]",1,441,0,1.0
node_04_C,"[('node_04_C', 'node_03_B')]",1,99,0,1.0
node_04_C,"[('node_04_C', 'node_06_B')]",1,206,0,1.0
node_04_C,"[('node_04_C', 'node_08_C')]",1,79,0,1.0
node_04_C,"[('node_04_C', 'node_09_A')]",1,254,0,1.0
node_04_C,"[('node_04_C', 'node_03_A')]",1,102,0,1.0
node_04_C,"[('node_04_C', 'node_24_B')]",1,7,0,1.0
node_04_C,"[('node_04_C', 'node_24_B')]",1,0,21,1.0
node_04_C,"[('node_04_C', 'node_09_C')]",1,206,0,1.0
node_04_C,"[('node_04_C', 'node_13_A')]",1,102,0,1.0
node_04_C,"[('node_04_C', 'node_19_A')]",1,55,0,1.0
node_04_C,"[('node_04_C', 'node_01_A')]",1,220,0,1.0
node_04_C,"[('node_04_C', 'node_19_B')]",1,9,0,1.0
node_04_C,"[('node_04_C', 'node_24_A')]",1,16,0,1.0
node_04_C,"[('node_04_C', 'node_24_A')]",1,0,30,1.0
node_04_C,"[('node_04_C', 'node_16_A')]",1,227,0,1.0
node_04_C,"[('node_04_C', 'node_05_C')]",1,222,0,1.0
node_04_C,"[('node_04_C', 'node_08_A')]",1,218,0,1.0
node_04_C,"[('node_04_C', 'node_01_C')]",1,202,0,1.0
node_04_C,"[('node_04_C', 'node_18_A')]",1,53,0,1.0
node_04_C,"[('node_04_C', 'node_11_C')]",1,248,0,1.0
node_04_C,"[('node_04_C', 'node_06_C')]",1,31,0,1.0
node_04_C,"[('node_04_C', 'node_25_C')]",1,78,0,1.0
node_04_C,"[('node_04_C', 'node_09_B')]",1,328,0,1.0
node_04_C,"[('node_04_C', 'node_13_C')]",1,25,0,1.0
node_04_C,"[('node_04_C', 'node_15_A')]",1,245,0,1.0
node_04_C,"[('node_04_C', 'node_22_B')]",1,67,0,1.0
node_04_C,"[('node_04_C', 'node_23_B')]",1,112,0,1.0
node_04_C,"[('node_04_C', 'node_06_A')]",1,161,0,1.0
node_04_C,"[('node_04_C', 'node_10_C')]",1,71,0,1.0
node_04_C,"[('node_04_C', 'node_25_A')]",1,150,0,1.0
node_04_C,"[('node_04_C', 'node_10_A')]",1,128,0,1.0
node_04_C,"[('node_04_C', 'node_23_C')]",1,259,0,1.0
node_04_C,"[('node_04_C', 'node_16_B')]",1,271,0,1.0
node_04_C,"[('node_04_C', 'node_14_A')]",1,371,0,1.0
node_04_C,"[('node_04_C', 'node_19_C')]",1,5,0,1.0
node_04_C,"[('node_04_C', 'node_16_C')]",1,77,0,1.0
node_04_C,"[('node_04_C', 'node_20_A')]",1,159,0,1.0
node_04_C,"[('node_04_C', 'node_21_A')]",1,75,0,1.0
node_04_C,"[('node_04_C', 'node_21_B')]",1,81,0,1.0
node_04_C,"[('node_04_C', 'node_15_B')]",1,415,0,1.0
node_04_C,"[('node_04_C', 'node_17_A')]",1,55,0,1.0
node_04_C,"[('node_04_C', 'node_20_C')]",1,437,0,1.0
node_04_C,"[('node_04_C', 'node_02_A')]",1,366,0,1.0
node_04_C,"[('node_04_C', 'node_21_C')]",1,109,0,1.0
node_04_C,"[('node_04_C', 'node_25_B')]",1,121,0,1.0
node_04_C,"[('node_04_C', 'node_17_B')]",1,92,0,1.0
node_04_C,"[('node_04_C', 'node_26_A')]",1,202,0,1.0
node_04_C,"[('node_04_C', 'node_10_B')]",1,96,0,1.0
node_04_C,"[('node_04_C', 'node_26_B')]",1,70,0,1.0
node_04_C,"[('node_04_C', 'node_18_B')]",1,8,0,1.0
node_04_C,"[('node_04_C', 'node_22_C')]",1,80,0,1.0
node_04_C,"[('node_04_C', 'node_03_C')]",1,95,0,1.0
node_04_C,"[('node_04_C', 'node_07_B')]",1,131,0,1.0
node_04_C,"[('node_04_C', 'node_24_C')]",1,2,0,1.0
node_04_C,"[('node_04_C', 'node_24_C')]",1,0,12,1.0
node_04_C,"[('node_04_C', 'node_14_C')]",1,448,0,1.0
node_04_C,"[('node_04_C', 'node_17_C')]",1,102,0,1.0
node_04_C,"[('node_04_C', 'node_13_B')]",1,62,0,1.0
node_04_C,"[('node_04_C', 'node_18_C')]",1,6,0,1.0
node_04_C,"[('node_04_C', 'node_26_C')]",1,156,0,1.0
node_04_C,"[('node_04_C', 'node_12_C')]",1,320,0,1.0
node_05_B,"[('node_05_B', 'node_26_C')]",1,0,937,0.0
node_05_B,"[('node_05_B', 'node_12_C')]",1,0,1407,0.0
node_05_B,"[('node_05_B', 'node_04_B')]",1,2849,0,0.0
node_05_B,"[('node_05_B', 'node_04_B')]",1,0,32577,0.0
node_05_B,"[('node_05_B', 'node_22_A')]",1,0,1054,0.0
node_05_B,"[('node_05_B', 'node_20_A')]",1,0,931,0.0
node_05_B,"[('node_05_B', 'node_01_B')]",1,0,1321,0.0
node_05_B,"[('node_05_B', 'node_02_A')]",1,0,1014,0.0
node_05_B,"[('node_05_B', 'node_12_A')]",1,0,1201,0.0
node_05_B,"[('node_05_B', 'node_06_B')]",1,0,898,0.0
node_05_B,"[('node_05_B', 'node_02_C')]",1,0,3523,0.0
node_05_B,"[('node_05_B', 'node_27_C')]",1,0,7998,0.0
node_05_B,"[('node_05_B', 'node_09_A')]",1,0,971,0.0
node_05_B,"[('node_05_B', 'node_09_C')]",1,0,1250,0.0
node_05_B,"[('node_05_B', 'node_08_B')]",1,0,2751,0.0
node_05_B,"[('node_05_B', 'node_14_B')]",1,935,0,0.0
node_05_B,"[('node_05_B', 'node_14_B')]",1,0,6470,0.0
node_05_B,"[('node_05_B', 'node_14_C')]",1,0,1482,0.0
node_05_B,"[('node_05_B', 'node_27_A')]",1,0,4587,0.0
node_05_B,"[('node_05_B', 'node_01_C')]",1,0,1095,0.0
node_05_B,"[('node_05_B', 'node_11_C')]",1,0,1322,0.0
node_05_B,"[('node_05_B', 'node_04_A')]",1,836,0,0.0
node_05_B,"[('node_05_B', 'node_04_A')]",1,0,10141,0.0
node_05_B,"[('node_05_B', 'node_11_B')]",1,0,909,0.0
node_05_B,"[('node_05_B', 'node_27_B')]",1,0,9137,0.0
node_05_B,"[('node_05_B', 'node_23_A')]",1,0,2231,0.0
node_05_B,"[('node_05_B', 'node_23_C')]",1,0,1109,0.0
node_05_B,"[('node_05_B', 'node_14_A')]",1,0,1363,0.0
node_05_B,"[('node_05_B', 'node_02_B')]",1,0,1471,0.0
node_05_B,"[('node_05_B', 'node_15_B')]",1,0,985,0.0
node_05_B,"[('node_05_B', 'node_12_B')]",1,0,1561,0.0
node_05_B,"[('node_05_B', 'node_20_B')]",1,0,2085,0.0
node_05_B,"[('node_05_B', 'node_20_C')]",1,0,1545,0.0
node_05_B,"[('node_05_B', 'node_11_A')]",1,0,1528,0.0
node_05_B,"[('node_05_B', 'node_04_C')]",1,0,5228,0.0
node_05_B,"[('node_05_B', 'node_09_B')]",1,0,1606,0.0
node_05_B,"[('node_05_B', 'node_17_C')]",1,54,0,1.0
node_05_B,"[('node_05_B', 'node_18_C')]",1,6,0,1.0
node_05_B,"[('node_05_B', 'node_19_C')]",1,0,13,1.0
node_05_B,"[('node_05_B', 'node_16_C')]",1,55,0,1.0
node_05_B,"[('node_05_B', 'node_03_A')]",1,42,0,1.0
node_05_B,"[('node_05_B', 'node_19_A')]",1,28,0,1.0
node_05_B,"[('node_05_B', 'node_19_B')]",1,4,0,1.0
node_05_B,"[('node_05_B', 'node_24_A')]",1,9,0,1.0
node_05_B,"[('node_05_B', 'node_18_A')]",1,16,0,1.0
node_05_B,"[('node_05_B', 'node_25_C')]",1,29,0,1.0
node_05_B,"[('node_05_B', 'node_13_C')]",1,18,0,1.0
node_05_B,"[('node_05_B', 'node_22_B')]",1,35,0,1.0
node_05_B,"[('node_05_B', 'node_23_B')]",1,46,0,1.0
node_05_B,"[('node_05_B', 'node_10_C')]",1,28,0,1.0
node_05_B,"[('node_05_B', 'node_25_A')]",1,53,0,1.0
node_05_B,"[('node_05_B', 'node_10_A')]",1,46,0,1.0
node_05_B,"[('node_05_B', 'node_03_B')]",1,40,0,1.0
node_05_B,"[('node_05_B', 'node_21_A')]",1,38,0,1.0
node_05_B,"[('node_05_B', 'node_24_B')]",1,3,0,1.0
node_05_B,"[('node_05_B', 'node_24_B')]",1,0,3,1.0
node_05_B,"[('node_05_B', 'node_21_B')]",1,48,0,1.0
node_05_B,"[('node_05_B', 'node_17_A')]",1,30,0,1.0
node_05_B,"[('node_05_B', 'node_25_B')]",1,47,0,1.0
node_05_B,"[('node_05_B', 'node_17_B')]",1,51,0,1.0
node_05_B,"[('node_05_B', 'node_10_B')]",1,49,0,1.0
node_05_B,"[('node_05_B', 'node_26_B')]",1,43,0,1.0
node_05_B,"[('node_05_B', 'node_18_B')]",1,8,0,1.0
node_05_B,"[('node_05_B', 'node_03_C')]",1,33,0,1.0
node_05_B,"[('node_05_B', 'node_24_C')]",1,5,0,1.0
node_05_B,"[('node_05_B', 'node_24_C')]",1,0,3,1.0
node_05_C,"[('node_05_C', 'node_02_A')]",1,0,340,0.0
node_05_C,"[('node_05_C', 'node_26_A')]",1,0,213,0.0
node_05_C,"[('node_05_C', 'node_11_A')]",1,0,239,0.0
node_05_C,"[('node_05_C', 'node_26_C')]",1,0,188,0.0
node_05_C,"[('node_05_C', 'node_12_C')]",1,0,224,0.0
node_05_C,"[('node_05_C', 'node_04_B')]",1,579,0,0.0
node_05_C,"[('node_05_C', 'node_04_B')]",1,0,7935,0.0
node_05_C,"[('node_05_C', 'node_07_C')]",1,0,221,0.0
node_05_C,"[('node_05_C', 'node_11_B')]",1,0,153,0.0
node_05_C,"[('node_05_C', 'node_01_B')]",1,0,215,0.0
node_05_C,"[('node_05_C', 'node_12_A')]",1,0,247,0.0
node_05_C,"[('node_05_C', 'node_06_B')]",1,0,149,0.0
node_05_C,"[('node_05_C', 'node_02_C')]",1,0,962,0.0
node_05_C,"[('node_05_C', 'node_27_C')]",1,0,1817,0.0
node_05_C,"[('node_05_C', 'node_09_A')]",1,0,135,0.0
node_05_C,"[('node_05_C', 'node_09_C')]",1,0,204,0.0
node_05_C,"[('node_05_C', 'node_08_B')]",1,0,391,0.0
node_05_C,"[('node_05_C', 'node_14_B')]",1,129,0,0.0
node_05_C,"[('node_05_C', 'node_14_B')]",1,0,986,0.0
node_05_C,"[('node_05_C', 'node_14_C')]",1,0,192,0.0
node_05_C,"[('node_05_C', 'node_27_A')]",1,0,881,0.0
node_05_C,"[('node_05_C', 'node_01_C')]",1,0,133,0.0
node_05_C,"[('node_05_C', 'node_11_C')]",1,0,345,0.0
node_05_C,"[('node_05_C', 'node_04_C')]",1,0,1204,0.0
node_05_C,"[('node_05_C', 'node_04_A')]",1,163,0,0.0
node_05_C,"[('node_05_C', 'node_04_A')]",1,0,2281,0.0
node_05_C,"[('node_05_C', 'node_09_B')]",1,0,197,0.0
node_05_C,"[('node_05_C', 'node_27_B')]",1,0,2276,0.0
node_05_C,"[('node_05_C', 'node_23_A')]",1,0,251,0.0
node_05_C,"[('node_05_C', 'node_23_C')]",1,0,124,0.0
node_05_C,"[('node_05_C', 'node_02_B')]",1,0,503,0.0
node_05_C,"[('node_05_C', 'node_15_B')]",1,0,206,0.0
node_05_C,"[('node_05_C', 'node_12_B')]",1,0,318,0.0
node_05_C,"[('node_05_C', 'node_20_B')]",1,0,268,0.0
node_05_C,"[('node_05_C', 'node_20_C')]",1,0,215,0.0
node_05_C,"[('node_05_C', 'node_25_B')]",1,6,0,1.0
node_05_C,"[('node_05_C', 'node_17_B')]",1,6,0,1.0
node_05_C,"[('node_05_C', 'node_10_B')]",1,10,0,1.0
node_05_C,"[('node_05_C', 'node_26_B')]",1,10,0,1.0
node_05_C,"[('node_05_C', 'node_03_C')]",1,4,0,1.0
node_05_C,"[('node_05_C', 'node_17_C')]",1,8,0,1.0
node_05_C,"[('node_05_C', 'node_16_C')]",1,9,0,1.0
node_05_C,"[('node_05_C', 'node_03_B')]",1,4,0,1.0
node_05_C,"[('node_05_C', 'node_03_A')]",1,8,0,1.0
node_05_C,"[('node_05_C', 'node_19_A')]",1,6,0,1.0
node_05_C,"[('node_05_C', 'node_24_A')]",1,2,0,1.0
node_05_C,"[('node_05_C', 'node_18_A')]",1,4,0,1.0
node_05_C,"[('node_05_C', 'node_25_C')]",1,9,0,1.0
node_05_C,"[('node_05_C', 'node_13_C')]",1,4,0,1.0
node_05_C,"[('node_05_C', 'node_22_B')]",1,6,0,1.0
node_05_C,"[('node_05_C', 'node_23_B')]",1,10,0,1.0
node_05_C,"[('node_05_C', 'node_10_C')]",1,8,0,1.0
node_05_C,"[('node_05_C', 'node_25_A')]",1,10,0,1.0
node_05_C,"[('node_05_C', 'node_10_A')]",1,11,0,1.0
node_05_C,"[('node_05_C', 'node_21_A')]",1,7,0,1.0
node_05_C,"[('node_05_C', 'node_21_B')]",1,2,0,1.0
node_05_C,"[('node_05_C', 'node_17_A')]",1,3,0,1.0
node_06_A,"[('node_06_A', 'node_26_C')]",1,0,456,0.0
node_06_A,"[('node_06_A', 'node_23_A')]",1,0,2826,0.0
node_06_A,"[('node_06_A', 'node_04_B')]",1,689,0,0.0
node_06_A,"[('node_06_A', 'node_04_B')]",1,0,4159,0.0
node_06_A,"[('node_06_A', 'node_15_B')]",1,0,185,0.0
node_06_A,"[('node_06_A', 'node_12_B')]",1,0,470,0.0
