ID,code,plan,cnt,fast_product_quantity,normal_product_quantity
1805,node_06_B,"(node_06_B,node_02_B)¡¢(node_06_B,node_08_B)¡¢(node_06_B,node_27_A)¡¢(node_06_B,node_04_C)¡¢(node_06_B,node_22_A)¡¢(node_06_B,node_12_A)¡¢(node_06_B,node_05_B)¡¢(node_06_B,node_27_C)¡¢(node_06_B,node_02_C)¡¢(node_06_B,node_04_A)¡¢(node_06_B,node_20_B)¡¢(node_06_B,node_26_C)¡¢(node_06_B,node_09_B)¡¢(node_06_B,node_11_A)¡¢(node_06_B,node_23_C)¡¢(node_06_B,node_14_B)¡¢(node_06_B,node_26_A)¡¢(node_06_B,node_14_C)¡¢(node_06_B,node_23_A)¡¢(node_06_B,node_20_C)¡¢(node_06_B,node_08_A)¡¢(node_06_B,node_14_A)",22,1715,0
1806,node_06_B,"(node_06_B,node_15_C)¡¢(node_06_B,node_21_B)¡¢(node_06_B,node_15_A)¡¢(node_06_B,node_07_C)¡¢(node_06_B,node_10_B)¡¢(node_06_B,node_18_B)¡¢(node_06_B,node_07_B)¡¢(node_06_B,node_17_C)¡¢(node_06_B,node_01_A)¡¢(node_06_B,node_22_B)¡¢(node_06_B,node_23_B)¡¢(node_06_B,node_08_C)¡¢(node_06_B,node_18_A)¡¢(node_06_B,node_13_A)¡¢(node_06_B,node_16_B)¡¢(node_06_B,node_13_C)¡¢(node_06_B,node_10_C)¡¢(node_06_B,node_13_B)¡¢(node_06_B,node_21_C)¡¢(node_06_B,node_05_C)¡¢(node_06_B,node_18_C)¡¢(node_06_B,node_26_B)¡¢(node_06_B,node_10_A)¡¢(node_06_B,node_16_C)¡¢(node_06_B,node_16_A)¡¢(node_06_B,node_17_B)¡¢(node_06_B,node_22_C)¡¢(node_06_B,node_21_A)",28,0,3548
1807,node_06_B,"(node_06_B,node_17_B)",1,7,0
1808,node_06_B,"(node_06_B,node_15_A)",1,31,0
1809,node_06_B,"(node_06_B,node_10_B)",1,6,0
1810,node_06_B,"(node_06_B,node_11_B)",1,19,0
1811,node_06_B,"(node_06_B,node_20_A)",1,12,0
1812,node_06_B,"(node_06_B,node_05_C)",1,16,0
1813,node_06_B,"(node_06_B,node_01_C)",1,22,0
1814,node_06_B,"(node_06_B,node_22_C)",1,8,0
1815,node_06_B,"(node_06_B,node_03_B)",1,6,0
1816,node_06_B,"(node_06_B,node_09_C)",1,22,0
1817,node_06_B,"(node_06_B,node_09_A)",1,31,0
1818,node_06_B,"(node_06_B,node_10_C)",1,6,0
1819,node_06_B,"(node_06_B,node_15_C)",1,49,0
1820,node_06_B,"(node_06_B,node_13_A)",1,9,0
1821,node_06_B,"(node_06_B,node_15_B)",1,67,0
1822,node_06_B,"(node_06_B,node_03_A)",1,13,0
1823,node_06_B,"(node_06_B,node_19_B)",1,1,0
1824,node_06_B,"(node_06_B,node_19_B)",1,0,10
1825,node_06_B,"(node_06_B,node_21_A)",1,6,0
1826,node_06_B,"(node_06_B,node_07_C)",1,25,0
1827,node_06_B,"(node_06_B,node_17_A)",1,8,0
1828,node_06_B,"(node_06_B,node_17_A)",1,0,42
1829,node_06_B,"(node_06_B,node_19_C)",1,0,6
1830,node_06_B,"(node_06_B,node_19_A)",1,14,0
1831,node_06_B,"(node_06_B,node_19_A)",1,0,16
1832,node_06_B,"(node_06_B,node_08_C)",1,11,0
1833,node_06_B,"(node_06_B,node_02_A)",1,35,0
1834,node_06_B,"(node_06_B,node_16_A)",1,23,0
1835,node_06_B,"(node_06_B,node_21_B)",1,12,0
1836,node_06_B,"(node_06_B,node_17_C)",1,4,0
1837,node_06_B,"(node_06_B,node_16_C)",1,6,0
1838,node_06_B,"(node_06_B,node_24_C)",1,1,0
1839,node_06_B,"(node_06_B,node_21_C)",1,14,0
1840,node_06_B,"(node_06_B,node_11_C)",1,29,0
1841,node_06_B,"(node_06_B,node_10_A)",1,11,0
1842,node_06_B,"(node_06_B,node_01_A)",1,18,0
1843,node_06_B,"(node_06_B,node_23_B)",1,26,0
1844,node_06_B,"(node_06_B,node_01_B)",1,28,0
1845,node_06_B,"(node_06_B,node_26_B)",1,28,0
1846,node_06_B,"(node_06_B,node_25_A)",1,18,0
1847,node_06_B,"(node_06_B,node_25_A)",1,0,18
1848,node_06_B,"(node_06_B,node_12_C)",1,66,0
1849,node_06_B,"(node_06_B,node_13_B)",1,5,0
1850,node_06_B,"(node_06_B,node_25_C)",1,13,0
1851,node_06_B,"(node_06_B,node_25_C)",1,0,11
1852,node_06_B,"(node_06_B,node_24_B)",1,1,0
1853,node_06_B,"(node_06_B,node_18_A)",1,3,0
1854,node_06_B,"(node_06_B,node_16_B)",1,16,0
1855,node_06_B,"(node_06_B,node_13_C)",1,3,0
1856,node_06_B,"(node_06_B,node_22_B)",1,6,0
1857,node_06_B,"(node_06_B,node_25_B)",1,25,0
1858,node_06_B,"(node_06_B,node_25_B)",1,0,45
1859,node_06_B,"(node_06_B,node_03_C)",1,12,0
1860,node_06_B,"(node_06_B,node_07_B)",1,19,0
1861,node_06_B,"(node_06_B,node_12_B)",1,42,0
1862,node_06_B,"(node_06_B,node_24_A)",1,2,0
1863,node_06_B,"(node_06_B,node_24_A)",1,0,1
1864,node_06_C,"(node_06_C,node_23_A)",1,41,0
1865,node_06_C,"(node_06_C,node_23_A)",1,0,774
1866,node_06_C,"(node_06_C,node_27_A)",1,0,350
1867,node_06_C,"(node_06_C,node_11_A)",1,0,86
1868,node_06_C,"(node_06_C,node_05_B)",1,0,74
1869,node_06_C,"(node_06_C,node_15_B)",1,0,80
1870,node_06_C,"(node_06_C,node_26_A)",1,42,0
1871,node_06_C,"(node_06_C,node_26_A)",1,0,121
1872,node_06_C,"(node_06_C,node_08_C)",1,0,66
1873,node_06_C,"(node_06_C,node_08_A)",1,0,50
1874,node_06_C,"(node_06_C,node_12_B)",1,0,117
1875,node_06_C,"(node_06_C,node_02_C)",1,0,184
1876,node_06_C,"(node_06_C,node_26_C)",1,0,116
1877,node_06_C,"(node_06_C,node_14_B)",1,37,0
1878,node_06_C,"(node_06_C,node_14_B)",1,0,409
1879,node_06_C,"(node_06_C,node_12_A)",1,0,48
1880,node_06_C,"(node_06_C,node_04_A)",1,0,650
1881,node_06_C,"(node_06_C,node_11_C)",1,0,104
1882,node_06_C,"(node_06_C,node_27_C)",1,0,620
1883,node_06_C,"(node_06_C,node_04_C)",1,0,129
1884,node_06_C,"(node_06_C,node_23_C)",1,0,77
1885,node_06_C,"(node_06_C,node_01_A)",1,0,62
1886,node_06_C,"(node_06_C,node_04_B)",1,77,0
1887,node_06_C,"(node_06_C,node_04_B)",1,0,1190
1888,node_06_C,"(node_06_C,node_01_B)",1,0,97
1889,node_06_C,"(node_06_C,node_02_B)",1,0,66
1890,node_06_C,"(node_06_C,node_12_C)",1,0,100
1891,node_06_C,"(node_06_C,node_09_C)",1,0,98
1892,node_06_C,"(node_06_C,node_09_B)",1,0,88
1893,node_06_C,"(node_06_C,node_09_A)",1,0,90
1894,node_06_C,"(node_06_C,node_14_C)",1,0,59
1895,node_06_C,"(node_06_C,node_08_B)",1,0,265
1896,node_06_C,"(node_06_C,node_11_B)",1,0,64
1897,node_06_C,"(node_06_C,node_01_C)",1,0,104
1898,node_06_C,"(node_06_C,node_20_C)",1,0,116
1899,node_06_C,"(node_06_C,node_20_B)",1,0,112
1900,node_06_C,"(node_06_C,node_27_B)",1,50,0
1901,node_06_C,"(node_06_C,node_27_B)",1,0,850
1902,node_06_C,"(node_06_C,node_20_C)¡¢(node_06_C,node_08_A)¡¢(node_06_C,node_14_C)¡¢(node_06_C,node_14_A)¡¢(node_06_C,node_08_B)¡¢(node_06_C,node_27_A)¡¢(node_06_C,node_02_B)¡¢(node_06_C,node_22_A)¡¢(node_06_C,node_04_C)¡¢(node_06_C,node_12_A)¡¢(node_06_C,node_05_B)¡¢(node_06_C,node_02_C)¡¢(node_06_C,node_20_B)¡¢(node_06_C,node_27_C)¡¢(node_06_C,node_26_C)¡¢(node_06_C,node_04_A)¡¢(node_06_C,node_09_B)¡¢(node_06_C,node_11_A)¡¢(node_06_C,node_23_C)",19,246,0
1903,node_06_C,"(node_06_C,node_26_B)¡¢(node_06_C,node_10_A)¡¢(node_06_C,node_16_A)¡¢(node_06_C,node_16_C)¡¢(node_06_C,node_02_A)¡¢(node_06_C,node_17_B)¡¢(node_06_C,node_22_C)¡¢(node_06_C,node_21_A)¡¢(node_06_C,node_14_A)¡¢(node_06_C,node_15_C)¡¢(node_06_C,node_21_B)¡¢(node_06_C,node_15_A)¡¢(node_06_C,node_22_A)¡¢(node_06_C,node_10_B)¡¢(node_06_C,node_07_C)¡¢(node_06_C,node_18_B)¡¢(node_06_C,node_07_B)¡¢(node_06_C,node_22_B)¡¢(node_06_C,node_17_C)¡¢(node_06_C,node_03_B)¡¢(node_06_C,node_03_C)¡¢(node_06_C,node_23_B)¡¢(node_06_C,node_13_A)¡¢(node_06_C,node_18_A)¡¢(node_06_C,node_16_B)¡¢(node_06_C,node_13_C)¡¢(node_06_C,node_13_B)¡¢(node_06_C,node_21_C)¡¢(node_06_C,node_10_C)¡¢(node_06_C,node_03_A)¡¢(node_06_C,node_20_A)¡¢(node_06_C,node_05_C)¡¢(node_06_C,node_18_C)",33,0,568
1904,node_06_C,"(node_06_C,node_15_C)",1,5,0
1905,node_06_C,"(node_06_C,node_13_A)",1,3,0
1906,node_06_C,"(node_06_C,node_25_C)",1,2,0
1907,node_06_C,"(node_06_C,node_15_B)",1,8,0
1908,node_06_C,"(node_06_C,node_19_B)",1,0,3
1909,node_06_C,"(node_06_C,node_21_A)",1,3,0
1910,node_06_C,"(node_06_C,node_16_B)",1,5,0
1911,node_06_C,"(node_06_C,node_07_C)",1,4,0
1912,node_06_C,"(node_06_C,node_17_A)",1,0,10
1913,node_06_C,"(node_06_C,node_19_C)",1,0,3
1914,node_06_C,"(node_06_C,node_25_B)",1,3,0
1915,node_06_C,"(node_06_C,node_25_B)",1,0,7
1916,node_06_C,"(node_06_C,node_12_B)",1,6,0
1917,node_06_C,"(node_06_C,node_16_A)",1,2,0
1918,node_06_C,"(node_06_C,node_21_B)",1,1,0
1919,node_06_C,"(node_06_C,node_21_C)",1,5,0
1920,node_06_C,"(node_06_C,node_11_C)",1,3,0
1921,node_06_C,"(node_06_C,node_10_A)",1,1,0
1922,node_06_C,"(node_06_C,node_01_A)",1,4,0
1923,node_06_C,"(node_06_C,node_20_A)",1,3,0
1924,node_06_C,"(node_06_C,node_01_B)",1,4,0
1925,node_06_C,"(node_06_C,node_26_B)",1,9,0
1926,node_06_C,"(node_06_C,node_25_A)",1,2,0
1927,node_06_C,"(node_06_C,node_12_C)",1,9,0
1928,node_06_C,"(node_06_C,node_09_C)",1,5,0
1929,node_06_C,"(node_06_C,node_13_B)",1,3,0
1930,node_06_C,"(node_06_C,node_09_A)",1,4,0
1931,node_06_C,"(node_06_C,node_07_B)",1,5,0
1932,node_06_C,"(node_06_C,node_19_A)",1,0,11
1933,node_06_C,"(node_06_C,node_15_A)",1,5,0
1934,node_06_C,"(node_06_C,node_02_A)",1,6,0
1935,node_06_C,"(node_06_C,node_10_B)",1,1,0
1936,node_06_C,"(node_06_C,node_11_B)",1,4,0
1937,node_06_C,"(node_06_C,node_17_C)",1,4,0
1938,node_06_C,"(node_06_C,node_05_C)",1,11,0
1939,node_06_C,"(node_06_C,node_01_C)",1,7,0
1940,node_06_C,"(node_06_C,node_16_C)",1,1,0
1941,node_06_C,"(node_06_C,node_22_C)",1,1,0
1942,node_06_C,"(node_06_C,node_03_B)",1,1,0
1943,node_06_C,"(node_06_C,node_23_B)",1,6,0
1944,node_07_A,"(node_07_C,node_27_A)¡¢(node_07_B,node_27_A)",1,212,0
1945,node_07_A,"(node_07_C,node_15_C)¡¢(node_07_B,node_15_C)",1,75,0
1946,node_07_A,"(node_07_C,node_15_C)¡¢(node_07_B,node_15_C)",1,0,133
1947,node_07_A,"(node_07_C,node_11_A)¡¢(node_07_B,node_11_A)",1,120,0
1948,node_07_A,"(node_07_C,node_13_A)¡¢(node_07_B,node_13_A)",1,88,0
1949,node_07_A,"(node_07_C,node_13_A)¡¢(node_07_B,node_13_A)",1,0,168
1950,node_07_A,"(node_07_C,node_15_B)¡¢(node_07_B,node_15_B)",1,83,0
1951,node_07_A,"(node_07_C,node_15_B)¡¢(node_07_B,node_15_B)",1,0,212
1952,node_07_A,"(node_07_C,node_03_A)¡¢(node_07_B,node_03_A)",1,0,101
1953,node_07_A,"(node_07_B,node_21_A)¡¢(node_07_C,node_21_A)",1,69,0
1954,node_07_A,"(node_07_B,node_21_A)¡¢(node_07_C,node_21_A)",1,0,65
1955,node_07_A,"(node_07_C,node_17_A)¡¢(node_07_B,node_17_A)",1,0,69
1956,node_07_A,"(node_07_C,node_06_A)¡¢(node_07_B,node_06_A)",1,76,0
1957,node_07_A,"(node_07_C,node_06_A)¡¢(node_07_B,node_06_A)",1,0,145
1958,node_07_A,"(node_07_B,node_26_A)¡¢(node_07_C,node_26_A)",1,61,0
1959,node_07_A,"(node_07_B,node_26_A)¡¢(node_07_C,node_26_A)",1,0,210
1960,node_07_A,"(node_07_C,node_08_C)¡¢(node_07_B,node_08_C)",1,56,0
1961,node_07_A,"(node_07_C,node_08_C)¡¢(node_07_B,node_08_C)",1,0,233
1962,node_07_A,"(node_07_C,node_08_A)¡¢(node_07_B,node_08_A)",1,77,0
1963,node_07_A,"(node_07_C,node_08_A)¡¢(node_07_B,node_08_A)",1,0,187
1964,node_07_A,"(node_07_C,node_02_A)¡¢(node_07_B,node_02_A)",1,86,0
1965,node_07_A,"(node_07_C,node_12_B)¡¢(node_07_B,node_12_B)",1,121,0
1966,node_07_A,"(node_07_C,node_16_A)¡¢(node_07_B,node_16_A)",1,133,0
1967,node_07_A,"(node_07_C,node_16_A)¡¢(node_07_B,node_16_A)",1,0,210
1968,node_07_A,"(node_07_C,node_02_C)¡¢(node_07_B,node_02_C)",1,138,0
1969,node_07_A,"(node_07_C,node_17_C)¡¢(node_07_B,node_17_C)",1,0,97
1970,node_07_A,"(node_07_C,node_26_C)¡¢(node_07_B,node_26_C)",1,46,0
1971,node_07_A,"(node_07_C,node_26_C)¡¢(node_07_B,node_26_C)",1,0,197
1972,node_07_A,"(node_07_C,node_16_C)¡¢(node_07_B,node_16_C)",1,66,0
1973,node_07_A,"(node_07_C,node_16_C)¡¢(node_07_B,node_16_C)",1,0,133
1974,node_07_A,"(node_07_C,node_21_C)¡¢(node_07_B,node_21_C)",1,47,0
1975,node_07_A,"(node_07_C,node_21_C)¡¢(node_07_B,node_21_C)",1,0,83
1976,node_07_A,"(node_07_C,node_12_A)¡¢(node_07_B,node_12_A)",1,161,0
1977,node_07_A,"(node_07_B,node_11_C)¡¢(node_07_C,node_11_C)",1,70,0
1978,node_07_A,"(node_07_C,node_10_A)¡¢(node_07_B,node_10_A)",1,119,0
1979,node_07_A,"(node_07_C,node_10_A)¡¢(node_07_B,node_10_A)",1,0,193
1980,node_07_A,"(node_07_C,node_23_C)¡¢(node_07_B,node_23_C)",1,102,0
1981,node_07_A,"(node_07_C,node_01_A)¡¢(node_07_B,node_01_A)",1,83,0
1982,node_07_A,"(node_07_C,node_01_A)¡¢(node_07_B,node_01_A)",1,0,231
1983,node_07_A,"(node_07_C,node_20_A)¡¢(node_07_B,node_20_A)",1,66,0
1984,node_07_A,"(node_07_C,node_20_A)¡¢(node_07_B,node_20_A)",1,0,155
1985,node_07_A,"(node_07_C,node_23_B)¡¢(node_07_B,node_23_B)",1,0,144
1986,node_07_A,"(node_07_C,node_01_B)¡¢(node_07_B,node_01_B)",1,70,0
1987,node_07_A,"(node_07_C,node_26_B)¡¢(node_07_B,node_26_B)",1,0,85
1988,node_07_A,"(node_07_C,node_02_B)¡¢(node_07_B,node_02_B)",1,123,0
1989,node_07_A,"(node_07_C,node_05_B)¡¢(node_07_B,node_05_B)",1,164,0
1990,node_07_A,"(node_07_C,node_12_C)¡¢(node_07_B,node_12_C)",1,106,0
1991,node_07_A,"(node_07_C,node_09_C)¡¢(node_07_B,node_09_C)",1,105,0
1992,node_07_A,"(node_07_B,node_09_B)¡¢(node_07_C,node_09_B)",1,141,0
1993,node_07_A,"(node_07_C,node_13_B)¡¢(node_07_B,node_13_B)",1,54,0
1994,node_07_A,"(node_07_C,node_13_B)¡¢(node_07_B,node_13_B)",1,0,93
1995,node_07_A,"(node_07_C,node_22_A)¡¢(node_07_B,node_22_A)",1,157,0
1996,node_07_A,"(node_07_B,node_18_A)¡¢(node_07_C,node_18_A)",1,0,46
1997,node_07_A,"(node_07_C,node_14_C)¡¢(node_07_B,node_14_C)",1,94,0
1998,node_07_A,"(node_07_C,node_16_B)",1,79,0
1999,node_07_A,"(node_07_C,node_13_C)¡¢(node_07_B,node_13_C)",1,0,42
2000,node_07_A,"(node_07_B,node_22_B)¡¢(node_07_C,node_22_B)",1,0,77
2001,node_07_A,"(node_07_C,node_03_C)¡¢(node_07_B,node_03_C)",1,0,73
2002,node_07_A,"(node_07_C,node_10_C)¡¢(node_07_B,node_10_C)",1,65,0
2003,node_07_A,"(node_07_C,node_10_C)¡¢(node_07_B,node_10_C)",1,0,103
2004,node_07_A,"(node_07_C,node_14_A)¡¢(node_07_B,node_14_A)",1,131,0
2005,node_07_A,"(node_07_C,node_14_A)¡¢(node_07_B,node_14_A)",1,0,265
2006,node_07_A,"(node_07_C,node_06_C)¡¢(node_07_B,node_06_C)",1,0,45
2007,node_07_A,"(node_07_C,node_17_B)¡¢(node_07_B,node_17_B)",1,48,0
2008,node_07_A,"(node_07_C,node_17_B)¡¢(node_07_B,node_17_B)",1,0,79
2009,node_07_A,"(node_07_C,node_15_A)¡¢(node_07_B,node_15_A)",1,49,0
2010,node_07_A,"(node_07_C,node_15_A)¡¢(node_07_B,node_15_A)",1,0,70
2011,node_07_A,"(node_07_C,node_10_B)¡¢(node_07_B,node_10_B)",1,75,0
2012,node_07_A,"(node_07_C,node_10_B)¡¢(node_07_B,node_10_B)",1,0,125
2013,node_07_A,"(node_07_B,node_11_B)¡¢(node_07_C,node_11_B)",1,55,0
2014,node_07_A,"(node_07_B,node_11_B)",1,0,54
2015,node_07_A,"(node_07_C,node_05_C)¡¢(node_07_B,node_05_C)",1,0,146
2016,node_07_A,"(node_07_C,node_01_C)¡¢(node_07_B,node_01_C)",1,81,0
2017,node_07_A,"(node_07_C,node_06_B)¡¢(node_07_B,node_06_B)",1,64,0
2018,node_07_A,"(node_07_C,node_06_B)¡¢(node_07_B,node_06_B)",1,0,216
2019,node_07_A,"(node_07_C,node_20_C)¡¢(node_07_B,node_20_C)",1,147,0
2020,node_07_A,"(node_07_C,node_22_C)¡¢(node_07_B,node_22_C)",1,0,103
2021,node_07_A,"(node_07_C,node_03_B)¡¢(node_07_B,node_03_B)",1,0,47
2022,node_07_A,"(node_07_C,node_09_A)¡¢(node_07_B,node_09_A)",1,124,0
2023,node_07_A,"(node_07_C,node_27_B)¡¢(node_07_B,node_27_B)",1,211,0
2024,node_07_B,"(node_07_B,node_27_C)",1,70,0
2025,node_07_B,"(node_07_B,node_27_C)",1,0,671
2026,node_07_B,"(node_07_B,node_04_C)",1,89,0
2027,node_07_B,"(node_07_B,node_04_C)",1,0,314
2028,node_07_B,"(node_07_B,node_23_C)",1,0,100
2029,node_07_B,"(node_07_B,node_04_B)",1,353,0
2030,node_07_B,"(node_07_B,node_04_B)",1,0,3102
2031,node_07_B,"(node_07_B,node_01_B)",1,0,108
2032,node_07_B,"(node_07_B,node_02_B)",1,0,128
2033,node_07_B,"(node_07_B,node_20_C)",1,0,111
2034,node_07_B,"(node_07_B,node_12_C)",1,0,105
2035,node_07_B,"(node_07_B,node_09_C)",1,0,116
2036,node_07_B,"(node_07_B,node_09_B)",1,0,120
2037,node_07_B,"(node_07_B,node_09_A)",1,0,101
2038,node_07_B,"(node_07_B,node_22_A)",1,0,77
2039,node_07_B,"(node_07_B,node_14_C)",1,0,99
2040,node_07_B,"(node_07_B,node_08_B)",1,128,0
2041,node_07_B,"(node_07_B,node_08_B)",1,0,306
2042,node_07_B,"(node_07_B,node_02_A)",1,0,69
2043,node_07_B,"(node_07_B,node_01_C)",1,0,75
2044,node_07_B,"(node_07_B,node_20_B)",1,56,0
2045,node_07_B,"(node_07_B,node_20_B)",1,0,137
2046,node_07_B,"(node_07_B,node_27_B)",1,0,624
2047,node_07_B,"(node_07_B,node_23_A)",1,86,0
2048,node_07_B,"(node_07_B,node_23_A)",1,0,237
2049,node_07_B,"(node_07_B,node_27_A)",1,0,284
2050,node_07_B,"(node_07_B,node_11_A)",1,0,111
2051,node_07_B,"(node_07_B,node_05_B)",1,0,118
2052,node_07_B,"(node_07_B,node_16_B)",1,82,0
2053,node_07_B,"(node_07_B,node_16_B)",1,0,102
2054,node_07_B,"(node_07_B,node_12_B)",1,0,135
2055,node_07_B,"(node_07_B,node_02_C)",1,0,304
2056,node_07_B,"(node_07_B,node_14_B)",1,144,0
2057,node_07_B,"(node_07_B,node_14_B)",1,0,581
2058,node_07_B,"(node_07_B,node_12_A)",1,0,101
2059,node_07_B,"(node_07_B,node_04_A)",1,164,0
2060,node_07_B,"(node_07_B,node_04_A)",1,0,873
2061,node_07_B,"(node_07_B,node_11_C)",1,0,107
2062,node_07_B,"(node_07_B,node_27_A)¡¢(node_07_B,node_15_C)¡¢(node_07_B,node_02_B)¡¢(node_07_B,node_09_A)¡¢(node_07_B,node_15_A)¡¢(node_07_B,node_22_A)¡¢(node_07_B,node_10_B)¡¢(node_07_B,node_12_A)¡¢(node_07_B,node_01_A)¡¢(node_07_B,node_05_B)¡¢(node_07_B,node_08_C)¡¢(node_07_B,node_13_A)¡¢(node_07_B,node_02_C)¡¢(node_07_B,node_27_B)¡¢(node_07_B,node_12_B)¡¢(node_07_B,node_26_C)¡¢(node_07_B,node_09_B)¡¢(node_07_B,node_11_A)¡¢(node_07_B,node_06_A)¡¢(node_07_B,node_01_C)¡¢(node_07_B,node_13_B)¡¢(node_07_B,node_21_C)¡¢(node_07_B,node_11_C)¡¢(node_07_B,node_10_C)¡¢(node_07_B,node_23_C)¡¢(node_07_B,node_20_A)¡¢(node_07_B,node_09_C)¡¢(node_07_B,node_26_A)¡¢(node_07_B,node_10_A)¡¢(node_07_B,node_08_A)¡¢(node_07_B,node_12_C)¡¢(node_07_B,node_14_C)¡¢(node_07_B,node_20_C)¡¢(node_07_B,node_15_B)¡¢(node_07_B,node_16_C)¡¢(node_07_B,node_16_A)¡¢(node_07_B,node_02_A)¡¢(node_07_B,node_06_B)¡¢(node_07_B,node_11_B)¡¢(node_07_B,node_17_B)¡¢(node_07_B,node_21_A)¡¢(node_07_B,node_14_A)¡¢(node_07_B,node_01_B)",43,1367,0
2063,node_07_B,"(node_07_B,node_15_C)¡¢(node_07_B,node_15_A)¡¢(node_07_B,node_17_A)¡¢(node_07_B,node_10_B)¡¢(node_07_B,node_01_A)¡¢(node_07_B,node_22_B)¡¢(node_07_B,node_17_C)¡¢(node_07_B,node_08_C)¡¢(node_07_B,node_03_B)¡¢(node_07_B,node_03_C)¡¢(node_07_B,node_23_B)¡¢(node_07_B,node_13_A)¡¢(node_07_B,node_18_A)¡¢(node_07_B,node_26_C)¡¢(node_07_B,node_13_C)¡¢(node_07_B,node_06_A)¡¢(node_07_B,node_13_B)¡¢(node_07_B,node_06_C)¡¢(node_07_B,node_21_C)¡¢(node_07_B,node_10_C)¡¢(node_07_B,node_03_A)¡¢(node_07_B,node_20_A)¡¢(node_07_B,node_26_A)¡¢(node_07_B,node_05_C)¡¢(node_07_B,node_26_B)¡¢(node_07_B,node_10_A)¡¢(node_07_B,node_08_A)¡¢(node_07_B,node_15_B)¡¢(node_07_B,node_16_C)¡¢(node_07_B,node_16_A)¡¢(node_07_B,node_06_B)¡¢(node_07_B,node_11_B)¡¢(node_07_B,node_17_B)¡¢(node_07_B,node_22_C)¡¢(node_07_B,node_21_A)¡¢(node_07_B,node_14_A)",36,0,1415
2064,node_07_B,"(node_07_B,node_05_C)",1,16,0
2065,node_07_B,"(node_07_B,node_26_B)",1,13,0
2066,node_07_B,"(node_07_B,node_25_A)",1,17,0
2067,node_07_B,"(node_07_B,node_25_A)",1,0,7
2068,node_07_B,"(node_07_B,node_13_C)",1,4,0
2069,node_07_B,"(node_07_B,node_22_B)",1,8,0
2070,node_07_B,"(node_07_B,node_18_B)",1,0,8
2071,node_07_B,"(node_07_B,node_03_C)",1,2,0
2072,node_07_B,"(node_07_B,node_19_A)",1,1,0
2073,node_07_B,"(node_07_B,node_19_A)",1,0,1
2074,node_07_B,"(node_07_B,node_17_C)",1,15,0
2075,node_07_B,"(node_07_B,node_22_C)",1,11,0
2076,node_07_B,"(node_07_B,node_03_B)",1,6,0
2077,node_07_B,"(node_07_B,node_23_B)",1,13,0
2078,node_07_B,"(node_07_B,node_25_C)",1,7,0
2079,node_07_B,"(node_07_B,node_25_C)",1,0,1
2080,node_07_B,"(node_07_B,node_03_A)",1,8,0
2081,node_07_B,"(node_07_B,node_18_A)",1,9,0
2082,node_07_B,"(node_07_B,node_19_B)",1,0,2
2083,node_07_B,"(node_07_B,node_17_A)",1,6,0
2084,node_07_B,"(node_07_B,node_19_C)",1,0,1
2085,node_07_B,"(node_07_B,node_25_B)",1,3,0
2086,node_07_B,"(node_07_B,node_25_B)",1,0,7
2087,node_07_B,"(node_07_B,node_21_B)",1,12,0
2088,node_07_B,"(node_07_B,node_21_B)",1,0,7
2089,node_07_B,"(node_07_B,node_06_C)",1,4,0
2090,node_07_B,"(node_07_B,node_18_C)",1,2,0
2091,node_07_B,"(node_07_B,node_18_C)",1,0,1
2092,node_07_C,"(node_07_C,node_23_C)",1,0,236
2093,node_07_C,"(node_07_C,node_27_A)",1,0,890
2094,node_07_C,"(node_07_C,node_05_B)",1,0,512
2095,node_07_C,"(node_07_C,node_09_B)",1,0,439
2096,node_07_C,"(node_07_C,node_22_A)",1,0,282
2097,node_07_C,"(node_07_C,node_16_B)",1,0,203
2098,node_07_C,"(node_07_C,node_08_B)",1,192,0
2099,node_07_C,"(node_07_C,node_08_B)",1,0,659
2100,node_07_C,"(node_07_C,node_12_B)",1,0,379
2101,node_07_C,"(node_07_C,node_14_B)",1,277,0
2102,node_07_C,"(node_07_C,node_14_B)",1,0,1606
2103,node_07_C,"(node_07_C,node_04_A)",1,451,0
2104,node_07_C,"(node_07_C,node_04_A)",1,0,2106
2105,node_07_C,"(node_07_C,node_27_C)",1,162,0
2106,node_07_C,"(node_07_C,node_27_C)",1,0,1804
2107,node_07_C,"(node_07_C,node_11_B)",1,0,219
2108,node_07_C,"(node_07_C,node_04_C)",1,210,0
2109,node_07_C,"(node_07_C,node_04_C)",1,0,953
2110,node_07_C,"(node_07_C,node_04_B)",1,798,0
2111,node_07_C,"(node_07_C,node_04_B)",1,0,8553
2112,node_07_C,"(node_07_C,node_01_C)",1,0,191
2113,node_07_C,"(node_07_C,node_01_B)",1,0,230
2114,node_07_C,"(node_07_C,node_02_B)",1,0,331
2115,node_07_C,"(node_07_C,node_20_C)",1,0,304
2116,node_07_C,"(node_07_C,node_12_C)",1,0,305
2117,node_07_C,"(node_07_C,node_09_C)",1,0,308
2118,node_07_C,"(node_07_C,node_09_A)",1,0,419
2119,node_07_C,"(node_07_C,node_14_C)",1,0,263
2120,node_07_C,"(node_07_C,node_27_B)",1,0,1954
2121,node_07_C,"(node_07_C,node_23_A)",1,176,0
2122,node_07_C,"(node_07_C,node_23_A)",1,0,624
2123,node_07_C,"(node_07_C,node_11_A)",1,0,331
2124,node_07_C,"(node_07_C,node_02_A)",1,0,202
2125,node_07_C,"(node_07_C,node_02_C)",1,0,651
